name,store_id,amenity
한와담블랙 강남N타워점,1544087886,무선 인터넷
한와담블랙 강남N타워점,1544087886,남/녀 화장실 구분
한와담블랙 강남N타워점,1544087886,유아의자
한와담블랙 강남N타워점,1544087886,반려동물 동반
한와담블랙 강남N타워점,1544087886,주차
보름쇠,37210781,예약
보름쇠,37210781,단체 이용 가능
보름쇠,37210781,남/녀 화장실 구분
보름쇠,37210781,무선 인터넷
보름쇠,37210781,유아의자
보름쇠,37210781,주차
보름쇠,37210781,발렛파킹
우시야 교대점,898717626,예약
우시야 교대점,898717626,단체 이용 가능
우시야 교대점,898717626,주차
우시야 교대점,898717626,남/녀 화장실 구분
레드마블하우스,13210094,주차
레드마블하우스,13210094,발렛파킹
창고43 역삼점,38338586,주차
투뿔등심 고담 삼성점,37370120,예약
투뿔등심 고담 삼성점,37370120,단체 이용 가능
투뿔등심 고담 삼성점,37370120,남/녀 화장실 구분
투뿔등심 고담 삼성점,37370120,주차
투뿔등심 고담 삼성점,37370120,발렛파킹
함평원 서초점,38597168,예약
함평원 서초점,38597168,단체 이용 가능
함평원 서초점,38597168,발렛파킹
함평원 서초점,38597168,포장
함평원 서초점,38597168,무선 인터넷
함평원 서초점,38597168,남/녀 화장실 구분
함평원 서초점,38597168,주차
도쿄등심 선릉점,1090319859,예약
도쿄등심 선릉점,1090319859,단체 이용 가능
도쿄등심 선릉점,1090319859,남/녀 화장실 구분
도쿄등심 선릉점,1090319859,유아의자
도쿄등심 선릉점,1090319859,주차
고본,1264512215,단체 이용 가능
고본,1264512215,예약
고본,1264512215,남/녀 화장실 구분
고본,1264512215,무선 인터넷
고본,1264512215,주차
화설 산장강남역점,1722443845,단체 이용 가능
화설 산장강남역점,1722443845,배달
화설 산장강남역점,1722443845,무선 인터넷
화설 산장강남역점,1722443845,예약
화설 산장강남역점,1722443845,남/녀 화장실 구분
화설 산장강남역점,1722443845,유아의자
화설 산장강남역점,1722443845,대기공간
화설 산장강남역점,1722443845,주차
우진가 더 챔버스 역삼점,1758963975,예약
우진가 더 챔버스 역삼점,1758963975,단체 이용 가능
우진가 더 챔버스 역삼점,1758963975,발렛파킹
우진가 더 챔버스 역삼점,1758963975,무선 인터넷
우진가 더 챔버스 역삼점,1758963975,남/녀 화장실 구분
우진가 더 챔버스 역삼점,1758963975,포장
우진가 더 챔버스 역삼점,1758963975,주차
등심팩토리 삼성본점,36523077,예약
등심팩토리 삼성본점,36523077,단체 이용 가능
등심팩토리 삼성본점,36523077,주차
등심팩토리 삼성본점,36523077,무선 인터넷
우진가 교대점,37269317,예약
우진가 교대점,37269317,단체 이용 가능
우진가 교대점,37269317,주차
우진가 교대점,37269317,발렛파킹
우진가 교대점,37269317,무선 인터넷
우진가 교대점,37269317,남/녀 화장실 구분
모도우 삼성점,1048315258,예약
모도우 삼성점,1048315258,단체 이용 가능
모도우 삼성점,1048315258,남/녀 화장실 구분
모도우 삼성점,1048315258,무선 인터넷
모도우 삼성점,1048315258,유아의자
모도우 삼성점,1048315258,주차
모도우 삼성점,1048315258,발렛파킹
미우미우,1890726795,단체 이용 가능
미우미우,1890726795,주차
미우미우,1890726795,발렛파킹
미우미우,1890726795,남/녀 화장실 구분
미우미우,1890726795,무선 인터넷
미우미우,1890726795,예약
노란상소갈비 강남직영점,1457969026,주차
노란상소갈비 강남직영점,1457969026,예약
노란상소갈비 강남직영점,1457969026,단체 이용 가능
노란상소갈비 강남직영점,1457969026,남/녀 화장실 구분
노란상소갈비 강남직영점,1457969026,포장
진씨화로,32434893,예약
진씨화로,32434893,단체 이용 가능
진씨화로,32434893,포장
진씨화로,32434893,남/녀 화장실 구분
진씨화로,32434893,무선 인터넷
진씨화로,32434893,배달
진씨화로,32434893,주차
진씨화로,32434893,발렛파킹
정남옥 제주고기 순대국 교대점,1126950632,주차
정남옥 제주고기 순대국 교대점,1126950632,단체 이용 가능
정남옥 제주고기 순대국 교대점,1126950632,포장
정남옥 제주고기 순대국 교대점,1126950632,무선 인터넷
정남옥 제주고기 순대국 교대점,1126950632,예약
정남옥 제주고기 순대국 교대점,1126950632,배달
신의주찹쌀순대 역삼본점,1996940026,포장
신의주찹쌀순대 역삼본점,1996940026,무선 인터넷
신의주찹쌀순대 역삼본점,1996940026,배달
신의주찹쌀순대 역삼본점,1996940026,예약
신의주찹쌀순대 역삼본점,1996940026,단체 이용 가능
신의주찹쌀순대 역삼본점,1996940026,남/녀 화장실 구분
전주순대국,20561201,예약
전주순대국,20561201,단체 이용 가능
전주순대국,20561201,남/녀 화장실 구분
전주순대국,20561201,포장
전주순대국,20561201,배달
병천순대,18792055,포장
병천순대,18792055,배달
병천순대,18792055,남/녀 화장실 구분
병천순대,18792055,단체 이용 가능
병천순대,18792055,간편결제
청와옥 본사직영학동점,1470143486,무선 인터넷
청와옥 본사직영학동점,1470143486,포장
청와옥 본사직영학동점,1470143486,대기공간
청와옥 본사직영학동점,1470143486,단체 이용 가능
청와옥 본사직영학동점,1470143486,유아의자
청와옥 본사직영학동점,1470143486,남/녀 화장실 구분
전통백암순대국 삼성점,19574083,주차
전통백암순대국 삼성점,19574083,포장
전통백암순대국 삼성점,19574083,예약
농민백암순대 본점,13149768,주차
농민백암순대 본점,13149768,포장
농민백암순대 본점,13149768,남/녀 화장실 구분
담원순대 강남직영점,1869120659,주차
본가신의주찹쌀순대,32259536,단체 이용 가능
본가신의주찹쌀순대,32259536,포장
본가신의주찹쌀순대,32259536,배달
본가신의주찹쌀순대,32259536,예약
본가신의주찹쌀순대,32259536,무선 인터넷
본가신의주찹쌀순대,32259536,주차
복돈이 가마솥 순대국,1963224299,단체 이용 가능
복돈이 가마솥 순대국,1963224299,주차
복돈이 가마솥 순대국,1963224299,발렛파킹
복돈이 가마솥 순대국,1963224299,포장
복돈이 가마솥 순대국,1963224299,무선 인터넷
복돈이 가마솥 순대국,1963224299,남/녀 화장실 구분
복돈이 가마솥 순대국,1963224299,배달
박서방순대국밥 삼성본점,11721161,단체 이용 가능
소공순대,1360599370,포장
소공순대,1360599370,배달
소공순대,1360599370,남/녀 화장실 구분
소공순대,1360599370,무선 인터넷
선릉을지순대국 선릉점,1375677814,포장
선릉을지순대국 선릉점,1375677814,남/녀 화장실 구분
선릉을지순대국 선릉점,1375677814,무선 인터넷
선릉을지순대국 선릉점,1375677814,단체 이용 가능
남천1번국밥 삼성점,1728543745,단체 이용 가능
남천1번국밥 삼성점,1728543745,포장
남천1번국밥 삼성점,1728543745,배달
남천1번국밥 삼성점,1728543745,예약
남천1번국밥 삼성점,1728543745,남/녀 화장실 구분
남천1번국밥 삼성점,1728543745,무선 인터넷
로지브라운,36998611,예약
로지브라운,36998611,단체 이용 가능
로지브라운,36998611,포장
로지브라운,36998611,무선 인터넷
로지브라운,36998611,배달
로지브라운,36998611,반려동물 동반
로지브라운,36998611,주차
접객,1054113765,예약
접객,1054113765,무선 인터넷
접객,1054113765,노키즈존
호텔 카푸치노 레스토랑 핫이슈,37611385,단체 이용 가능
호텔 카푸치노 레스토랑 핫이슈,37611385,예약
호텔 카푸치노 레스토랑 핫이슈,37611385,무선 인터넷
호텔 카푸치노 레스토랑 핫이슈,37611385,주차
호텔 카푸치노 레스토랑 핫이슈,37611385,발렛파킹
놉스 삼성점,1125170536,단체 이용 가능
놉스 삼성점,1125170536,예약
놉스 삼성점,1125170536,무선 인터넷
놉스 삼성점,1125170536,남/녀 화장실 구분
놉스 삼성점,1125170536,주차
놉스 삼성점,1125170536,발렛파킹
버닝스톤,1283139466,예약
버닝스톤,1283139466,무선 인터넷
버닝스톤,1283139466,남/녀 화장실 구분
버닝스톤,1283139466,주차
헬로 브라질,1217686295,단체 이용 가능
헬로 브라질,1217686295,예약
헬로 브라질,1217686295,무선 인터넷
헬로 브라질,1217686295,남/녀 화장실 구분
철판목장 강남역점,563173438,단체 이용 가능
철판목장 강남역점,563173438,주차
철판목장 강남역점,563173438,포장
철판목장 강남역점,563173438,남/녀 화장실 구분
스터번,38226262,예약
스터번,38226262,포장
스터번,38226262,무선 인터넷
스터번,38226262,남/녀 화장실 구분
스터번,38226262,단체 이용 가능
스터번,38226262,방문접수/출장
스터번,38226262,간편결제
스터번,38226262,주차
구스아일랜드 브루하우스,505375149,예약
구스아일랜드 브루하우스,505375149,단체 이용 가능
구스아일랜드 브루하우스,505375149,무선 인터넷
구스아일랜드 브루하우스,505375149,남/녀 화장실 구분
구스아일랜드 브루하우스,505375149,배달
구스아일랜드 브루하우스,505375149,포장
붓처스컷 삼성점,21705500,예약
붓처스컷 삼성점,21705500,단체 이용 가능
붓처스컷 삼성점,21705500,남/녀 화장실 구분
붓처스컷 삼성점,21705500,포장
붓처스컷 삼성점,21705500,배달
붓처스컷 삼성점,21705500,무선 인터넷
붓처스컷 삼성점,21705500,간편결제
붓처스컷 삼성점,21705500,주차
붓처스컷 삼성점,21705500,발렛파킹
후쿠오카함바그 롯데백화점 강남점,37721101,단체 이용 가능
후쿠오카함바그 롯데백화점 강남점,37721101,주차
아이언쉐프,38495094,예약
아이언쉐프,38495094,단체 이용 가능
아이언쉐프,38495094,주차
아이언쉐프,38495094,포장
아이언쉐프,38495094,무선 인터넷
헤비스테이크 강남역점,1850791145,무선 인터넷
보이브라질 강남점,1185674107,단체 이용 가능
보이브라질 강남점,1185674107,예약
보이브라질 강남점,1185674107,무선 인터넷
보이브라질 강남점,1185674107,남/녀 화장실 구분
보이브라질 강남점,1185674107,유아의자
보이브라질 강남점,1185674107,주차
로리스 더 프라임 립,33562781,예약
로리스 더 프라임 립,33562781,단체 이용 가능
로리스 더 프라임 립,33562781,포장
로리스 더 프라임 립,33562781,무선 인터넷
로리스 더 프라임 립,33562781,남/녀 화장실 구분
로리스 더 프라임 립,33562781,배달
로리스 더 프라임 립,33562781,주차
스모크벙커,1104541194,단체 이용 가능
스모크벙커,1104541194,예약
스모크벙커,1104541194,포장
스모크벙커,1104541194,남/녀 화장실 구분
스모크벙커,1104541194,배달
스모크벙커,1104541194,방문접수/출장
스모크벙커,1104541194,무선 인터넷
스모크벙커,1104541194,주차
톨리브,20694177,단체 이용 가능
톨리브,20694177,주차
톨리브,20694177,예약
톨리브,20694177,포장
톨리브,20694177,무선 인터넷
고에몬 강남점,31413936,무선 인터넷
고에몬 강남점,31413936,남/녀 화장실 구분
고에몬 강남점,31413936,포장
고에몬 강남점,31413936,배달
치스타리에 강남역점,1443081237,단체 이용 가능
치스타리에 강남역점,1443081237,배달
치스타리에 강남역점,1443081237,포장
치스타리에 강남역점,1443081237,무선 인터넷
치스타리에 강남역점,1443081237,예약
이름없는파스타 강남역점,1032522375,포장
미태리 선릉포스코점,1251999118,단체 이용 가능
미태리 선릉포스코점,1251999118,포장
미태리 선릉포스코점,1251999118,배달
미태리 선릉포스코점,1251999118,무선 인터넷
미태리 선릉포스코점,1251999118,남/녀 화장실 구분
미태리 선릉포스코점,1251999118,예약
강남역파스타,1286639031,포장
강남역파스타,1286639031,남/녀 화장실 구분
강남역파스타,1286639031,단체 이용 가능
강남역파스타,1286639031,무선 인터넷
22FEB,33868790,예약
22FEB,33868790,단체 이용 가능
22FEB,33868790,주차
22FEB,33868790,포장
22FEB,33868790,무선 인터넷
22FEB,33868790,남/녀 화장실 구분
코르바니 선릉,1918194979,단체 이용 가능
코르바니 선릉,1918194979,남/녀 화장실 구분
코르바니 선릉,1918194979,예약
코르바니 선릉,1918194979,배달
코르바니 선릉,1918194979,포장
트라가 역삼점,1239744469,단체 이용 가능
트라가 역삼점,1239744469,예약
트라가 역삼점,1239744469,남/녀 화장실 구분
트라가 역삼점,1239744469,무선 인터넷
트라가 역삼점,1239744469,포장
트라가 역삼점,1239744469,배달
트라가 역삼점,1239744469,주차
트라가 강남역점,1687684396,단체 이용 가능
트라가 강남역점,1687684396,예약
트라가 강남역점,1687684396,무선 인터넷
트라가 강남역점,1687684396,포장
트라가 강남역점,1687684396,남/녀 화장실 구분
트라가 강남역점,1687684396,주차
트라가 삼성점,1326727196,단체 이용 가능
트라가 삼성점,1326727196,주차
트라가 삼성점,1326727196,무선 인터넷
트라가 삼성점,1326727196,예약
트라가 삼성점,1326727196,남/녀 화장실 구분
트라가 삼성점,1326727196,포장
서초해물찜칼국수,165092874,예약
서초해물찜칼국수,165092874,단체 이용 가능
서초해물찜칼국수,165092874,주차
서초해물찜칼국수,165092874,포장
서초해물찜칼국수,165092874,남/녀 화장실 구분
생생아구 삼성직영점,1426945477,단체 이용 가능
생생아구 삼성직영점,1426945477,예약
생생아구 삼성직영점,1426945477,포장
생생아구 삼성직영점,1426945477,남/녀 화장실 구분
생생아구 삼성직영점,1426945477,배달
생생아구 삼성직영점,1426945477,주차
생생아구 삼성직영점,1426945477,발렛파킹
탄탄면공방 강남점,1951217777,포장
탄탄면공방 강남점,1951217777,무선 인터넷
탄탄면공방 강남점,1951217777,배달
파파야리프 코엑스점,1079820562,단체 이용 가능
파파야리프 코엑스점,1079820562,예약
파파야리프 코엑스점,1079820562,포장
파파야리프 코엑스점,1079820562,무선 인터넷
파파야리프 코엑스점,1079820562,남/녀 화장실 구분
파파야리프 코엑스점,1079820562,유아의자
파파야리프 코엑스점,1079820562,대기공간
파파야리프 코엑스점,1079820562,주차
파파야리프 강남점,20815303,예약
파파야리프 강남점,20815303,무선 인터넷
파파야리프 강남점,20815303,남/녀 화장실 구분
파파야리프 강남점,20815303,포장
파파야리프 강남점,20815303,배달
미엔아이 천등,1124870307,무선 인터넷
미엔아이 천등,1124870307,단체 이용 가능
미엔아이 천등,1124870307,남/녀 화장실 구분
미엔아이 천등,1124870307,포장
미엔아이 천등,1124870307,배달
허머스키친,38500970,주차
에이스크랩 강남직영점,1059565122,예약
에이스크랩 강남직영점,1059565122,포장
에이스크랩 강남직영점,1059565122,배달
에이스크랩 강남직영점,1059565122,남/녀 화장실 구분
에이스크랩 강남직영점,1059565122,무선 인터넷
에이스크랩 강남직영점,1059565122,단체 이용 가능
에이스크랩 강남직영점,1059565122,주차
생어거스틴 역삼점,31514532,예약
생어거스틴 역삼점,31514532,포장
생어거스틴 역삼점,31514532,남/녀 화장실 구분
생어거스틴 역삼점,31514532,무선 인터넷
생어거스틴 역삼점,31514532,주차
탄탄면공방 파르나스몰 본점,1092599128,남/녀 화장실 구분
탄탄면공방 파르나스몰 본점,1092599128,대기공간
탄탄면공방 파르나스몰 본점,1092599128,간편결제
탄탄면공방 파르나스몰 본점,1092599128,주차
스트릿 SPC스퀘어점,1815698871,배달
스트릿 SPC스퀘어점,1815698871,무선 인터넷
스트릿 SPC스퀘어점,1815698871,남/녀 화장실 구분
스트릿 SPC스퀘어점,1815698871,단체 이용 가능
스트릿 SPC스퀘어점,1815698871,포장
스트릿 SPC스퀘어점,1815698871,예약
스트릿 SPC스퀘어점,1815698871,주차
스트릿 SPC스퀘어점,1815698871,발렛파킹
생어거스틴 파르나스몰점,35769945,예약
생어거스틴 파르나스몰점,35769945,단체 이용 가능
생어거스틴 파르나스몰점,35769945,포장
생어거스틴 파르나스몰점,35769945,무선 인터넷
생어거스틴 파르나스몰점,35769945,남/녀 화장실 구분
생어거스틴 파르나스몰점,35769945,배달
생어거스틴 파르나스몰점,35769945,유아의자
생어거스틴 파르나스몰점,35769945,주차
피에프창 코엑스몰점,36166585,단체 이용 가능
피에프창 코엑스몰점,36166585,예약
피에프창 코엑스몰점,36166585,무선 인터넷
피에프창 코엑스몰점,36166585,주차
피에프창 코엑스몰점,36166585,포장
피에프창 코엑스몰점,36166585,배달
피에프창 코엑스몰점,36166585,남/녀 화장실 구분
케르반 코엑스몰점,36166565,단체 이용 가능
케르반 코엑스몰점,36166565,포장
케르반 코엑스몰점,36166565,배달
케르반 코엑스몰점,36166565,무선 인터넷
케르반 코엑스몰점,36166565,예약
케르반 코엑스몰점,36166565,주차
홋카이도여보,516591979,예약
홋카이도여보,516591979,무선 인터넷
홋카이도여보,516591979,남/녀 화장실 구분
홋카이도여보,516591979,단체 이용 가능
홋카이도여보,516591979,대기공간
홋카이도여보,516591979,간편결제
홋카이도여보,516591979,주차
이치류 선릉점,1254292631,단체 이용 가능
이치류 선릉점,1254292631,예약
이치류 선릉점,1254292631,무선 인터넷
이치류 선릉점,1254292631,유아의자
이치류 선릉점,1254292631,주차
램가 역삼직영점,1742199523,단체 이용 가능
램가 역삼직영점,1742199523,예약
램가 역삼직영점,1742199523,무선 인터넷
램가 역삼직영점,1742199523,남/녀 화장실 구분
램가 역삼직영점,1742199523,유아의자
램가 역삼직영점,1742199523,대기공간
램가 역삼직영점,1742199523,간편결제
램가 역삼직영점,1742199523,주차
램가 역삼직영점,1742199523,발렛파킹
고메램 강남점,1299706278,주차
고메램 강남점,1299706278,예약
고메램 강남점,1299706278,단체 이용 가능
고메램 강남점,1299706278,무선 인터넷
고메램 강남점,1299706278,포장
고메램 교대점,1903601237,단체 이용 가능
고메램 교대점,1903601237,남/녀 화장실 구분
고메램 교대점,1903601237,포장
고메램 교대점,1903601237,주차
고메램 교대점,1903601237,발렛파킹
라무진 선릉역점,1448615379,무선 인터넷
라무진 선릉역점,1448615379,남/녀 화장실 구분
라무진 선릉역점,1448615379,예약
라무진 선릉역점,1448615379,단체 이용 가능
라무진 선릉역점,1448615379,반려동물 동반
라무진 선릉역점,1448615379,유아의자
라무진 선릉역점,1448615379,대기공간
라무진 선릉역점,1448615379,주차
고메램 삼성점,687685028,예약
고메램 삼성점,687685028,단체 이용 가능
고메램 삼성점,687685028,무선 인터넷
고메램 삼성점,687685028,남/녀 화장실 구분
고메램 삼성점,687685028,포장
김양,937124276,단체 이용 가능
김양,937124276,포장
김양,937124276,배달
김양,937124276,예약
김양,937124276,무선 인터넷
김양,937124276,남/녀 화장실 구분
김양,937124276,주차
김양,937124276,발렛파킹
징기스칸 슌,1627178297,단체 이용 가능
징기스칸 슌,1627178297,예약
징기스칸 슌,1627178297,남/녀 화장실 구분
징기스칸 슌,1627178297,유아의자
징기스칸 슌,1627178297,대기공간
징기스칸 슌,1627178297,주차
양꽃 강남본점,1828224291,단체 이용 가능
양꽃 강남본점,1828224291,예약
양꽃 강남본점,1828224291,무선 인터넷
양꽃 강남본점,1828224291,남/녀 화장실 구분
양꽃 강남본점,1828224291,주차
경성양꼬치 선릉직영점,36241245,예약
경성양꼬치 선릉직영점,36241245,단체 이용 가능
경성양꼬치 선릉직영점,36241245,무선 인터넷
경성양꼬치 선릉직영점,36241245,남/녀 화장실 구분
경성양꼬치 선릉직영점,36241245,주차
한성양꼬치 강남점,35407703,예약
한성양꼬치 강남점,35407703,단체 이용 가능
한성양꼬치 강남점,35407703,남/녀 화장실 구분
한성양꼬치 강남점,35407703,무선 인터넷
한성양꼬치 강남점,35407703,주차
미쓰양꼬치,34550276,예약
미쓰양꼬치,34550276,단체 이용 가능
미쓰양꼬치,34550276,포장
정통 한성 양갈비 양꼬치,35657854,예약
정통 한성 양갈비 양꼬치,35657854,단체 이용 가능
정통 한성 양갈비 양꼬치,35657854,주차
정통 한성 양갈비 양꼬치,35657854,포장
정통 한성 양갈비 양꼬치,35657854,무선 인터넷
이가네양꼬치 대치점,1630216914,단체 이용 가능
이가네양꼬치 대치점,1630216914,예약
이가네양꼬치 대치점,1630216914,무선 인터넷
이가네양꼬치 대치점,1630216914,포장
이가네양꼬치 대치점,1630216914,주차
미성양꼬치 삼성점,37997450,단체 이용 가능
무한숯불양꼬치훠궈&뷔페,991858885,예약
무한숯불양꼬치훠궈&뷔페,991858885,단체 이용 가능
무한숯불양꼬치훠궈&뷔페,991858885,남/녀 화장실 구분
무한숯불양꼬치훠궈&뷔페,991858885,무선 인터넷
윤가 양꼬치 훠궈 역삼점,379605792,예약
윤가 양꼬치 훠궈 역삼점,379605792,단체 이용 가능
윤가 양꼬치 훠궈 역삼점,379605792,배달
윤가 양꼬치 훠궈 역삼점,379605792,포장
윤가 양꼬치 훠궈 역삼점,379605792,주차
한성양꼬치 교대2호점,1225478882,무선 인터넷
한성양꼬치 교대2호점,1225478882,예약
한성양꼬치 교대2호점,1225478882,단체 이용 가능
한성양꼬치 교대2호점,1225478882,주차
양파이 강남점,1196729605,예약
양파이 강남점,1196729605,단체 이용 가능
양파이 강남점,1196729605,남/녀 화장실 구분
양파이 강남점,1196729605,무선 인터넷
양파이 강남점,1196729605,주차
한성양꼬치,539185018,예약
한성양꼬치,539185018,단체 이용 가능
이가네양꼬치 선릉역직영점,1295743805,단체 이용 가능
이가네양꼬치 선릉역직영점,1295743805,포장
이가네양꼬치 선릉역직영점,1295743805,예약
일품각 역삼동점,13109242,단체 이용 가능
일품각 역삼동점,13109242,남/녀 화장실 구분
일품각 역삼동점,13109242,무선 인터넷
이가네양꼬치 교대1호직영점,1453358113,단체 이용 가능
이가네양꼬치 교대1호직영점,1453358113,예약
이가네양꼬치 선릉점,1519308537,단체 이용 가능
이가네양꼬치 선릉점,1519308537,예약
이가네양꼬치 선릉점,1519308537,포장
이가네양꼬치 선릉점,1519308537,무선 인터넷
이가네양꼬치 선릉점,1519308537,주차
이가네양꼬치 교대2호직영점,1111401166,단체 이용 가능
이가네양꼬치 교대2호직영점,1111401166,포장
이가네양꼬치 교대2호직영점,1111401166,예약
이가네양꼬치 교대2호직영점,1111401166,남/녀 화장실 구분
이가네양꼬치 교대2호직영점,1111401166,대기공간
한성양꼬치 선릉2호점,1537330706,단체 이용 가능
한성양꼬치 선릉2호점,1537330706,예약
한성양꼬치 선릉2호점,1537330706,무선 인터넷
한성양꼬치 선릉2호점,1537330706,남/녀 화장실 구분
한성양꼬치 선릉2호점,1537330706,포장
한성양꼬치 선릉2호점,1537330706,주차
항방양육관 본점,19886380,단체 이용 가능
알타쿠치나 by 녁,1531869219,예약
알타쿠치나 by 녁,1531869219,남/녀 화장실 구분
알타쿠치나 by 녁,1531869219,무선 인터넷
알라프리마,36893601,남/녀 화장실 구분
알라프리마,36893601,예약
알라프리마,36893601,무선 인터넷
알라프리마,36893601,주차
알라프리마,36893601,발렛파킹
질할브로스 역삼점,1632401559,단체 이용 가능
질할브로스 역삼점,1632401559,주차
질할브로스 역삼점,1632401559,무선 인터넷
질할브로스 역삼점,1632401559,포장
질할브로스 역삼점,1632401559,배달
질할브로스 역삼점,1632401559,남/녀 화장실 구분
질할브로스 역삼점,1632401559,반려동물 동반
자르뎅페르뒤,13150041,예약
자르뎅페르뒤,13150041,무선 인터넷
자르뎅페르뒤,13150041,남/녀 화장실 구분
자르뎅페르뒤,13150041,주차
할랄가이즈 강남점,1637458598,배달
할랄가이즈 강남점,1637458598,포장
할랄가이즈 강남점,1637458598,남/녀 화장실 구분
할랄가이즈 강남점,1637458598,무선 인터넷
메리가든,1601317880,주차
메리가든,1601317880,남/녀 화장실 구분
메리가든,1601317880,단체 이용 가능
메리가든,1601317880,예약
메리가든,1601317880,포장
아니다파르크,1106927754,주차
마리스테이블,1107125210,예약
마리스테이블,1107125210,단체 이용 가능
마리스테이블,1107125210,남/녀 화장실 구분
마리스테이블,1107125210,무선 인터넷
마리스테이블,1107125210,유아의자
마리스테이블,1107125210,간편결제
마리스테이블,1107125210,주차
퍼스 서초교대점,1093573764,포장
퍼스 서초교대점,1093573764,배달
퍼스 서초교대점,1093573764,예약
퍼스 서초교대점,1093573764,무선 인터넷
퍼스 서초교대점,1093573764,남/녀 화장실 구분
퍼스 서초교대점,1093573764,대기공간
퍼스 서초교대점,1093573764,주차
롤리폴리 꼬또,1803784882,무선 인터넷
롤리폴리 꼬또,1803784882,남/녀 화장실 구분
롤리폴리 꼬또,1803784882,유아의자
롤리폴리 꼬또,1803784882,예약
롤리폴리 꼬또,1803784882,주차
아야로시,1188302490,포장
아야로시,1188302490,무선 인터넷
아야로시,1188302490,유아의자
아야로시,1188302490,주차
보스켓,1672422189,단체 이용 가능
보스켓,1672422189,남/녀 화장실 구분
보스켓,1672422189,무선 인터넷
보스켓,1672422189,주차
호샤퀴테리에,1408248574,단체 이용 가능
호샤퀴테리에,1408248574,포장
호샤퀴테리에,1408248574,예약
호샤퀴테리에,1408248574,무선 인터넷
호샤퀴테리에,1408248574,남/녀 화장실 구분
호샤퀴테리에,1408248574,주차
사유의서재,1639179283,남/녀 화장실 구분
사유의서재,1639179283,무선 인터넷
사유의서재,1639179283,단체 이용 가능
사유의서재,1639179283,예약
사유의서재,1639179283,포장
사유의서재,1639179283,배달
사유의서재,1639179283,주차
후추포인트,1007886570,무선 인터넷
후추포인트,1007886570,배달
후추포인트,1007886570,예약
후추포인트,1007886570,포장
라브리크 서울,1498934506,단체 이용 가능
라브리크 서울,1498934506,무선 인터넷
라브리크 서울,1498934506,예약
라브리크 서울,1498934506,반려동물 동반
라브리크 서울,1498934506,남/녀 화장실 구분
멜로우가든 강남점,1245209980,단체 이용 가능
멜로우가든 강남점,1245209980,무선 인터넷
멜로우가든 강남점,1245209980,남/녀 화장실 구분
멜로우가든 강남점,1245209980,예약
멜로우가든 강남점,1245209980,주차
멜로우가든 강남점,1245209980,발렛파킹
피끄니크,1037966057,포장
피끄니크,1037966057,무선 인터넷
피끄니크,1037966057,간편결제
공미학 루프앤테라스 레스토랑,1209183386,단체 이용 가능
공미학 루프앤테라스 레스토랑,1209183386,포장
공미학 루프앤테라스 레스토랑,1209183386,무선 인터넷
공미학 루프앤테라스 레스토랑,1209183386,남/녀 화장실 구분
공미학 루프앤테라스 레스토랑,1209183386,대기공간
공미학 루프앤테라스 레스토랑,1209183386,예약
공미학 루프앤테라스 레스토랑,1209183386,간편결제
노보텔 앰배서더 서울 강남 안뜨레,11714188,예약
노보텔 앰배서더 서울 강남 안뜨레,11714188,남/녀 화장실 구분
노보텔 앰배서더 서울 강남 안뜨레,11714188,단체 이용 가능
노보텔 앰배서더 서울 강남 안뜨레,11714188,무선 인터넷
노보텔 앰배서더 서울 강남 안뜨레,11714188,주차
노보텔 앰배서더 서울 강남 안뜨레,11714188,발렛파킹
을지다락 강남,1483096423,단체 이용 가능
을지다락 강남,1483096423,무선 인터넷
을지다락 강남,1483096423,남/녀 화장실 구분
을지다락 강남,1483096423,포장
을지다락 강남,1483096423,배달
을지다락 강남,1483096423,유아의자
을지다락 강남,1483096423,예약
을지다락 강남,1483096423,대기공간
을지다락 강남,1483096423,간편결제
LE SOL,1721459325,발렛파킹
LE SOL,1721459325,예약
LE SOL,1721459325,무선 인터넷
LE SOL,1721459325,남/녀 화장실 구분
LE SOL,1721459325,단체 이용 가능
LE SOL,1721459325,주차
오크우드 프리미어 코엑스 센터 오크레스토랑,37402262,단체 이용 가능
오크우드 프리미어 코엑스 센터 오크레스토랑,37402262,주차
오크우드 프리미어 코엑스 센터 오크레스토랑,37402262,발렛파킹
오크우드 프리미어 코엑스 센터 오크레스토랑,37402262,예약
오크우드 프리미어 코엑스 센터 오크레스토랑,37402262,무선 인터넷
어거스트 힐 강남점,661051254,예약
어거스트 힐 강남점,661051254,무선 인터넷
어거스트 힐 강남점,661051254,단체 이용 가능
어거스트 힐 강남점,661051254,남/녀 화장실 구분
어거스트 힐 강남점,661051254,포장
어거스트 힐 강남점,661051254,주차
어거스트 힐 강남점,661051254,발렛파킹
안식 레스토랑,1524477737,예약
안식 레스토랑,1524477737,무선 인터넷
안식 레스토랑,1524477737,포장
안식 레스토랑,1524477737,남/녀 화장실 구분
안식 레스토랑,1524477737,배달
안식 레스토랑,1524477737,주차
안식 레스토랑,1524477737,발렛파킹
녘,1559452716,단체 이용 가능
녘,1559452716,남/녀 화장실 구분
녘,1559452716,무선 인터넷
녘,1559452716,예약
녘,1559452716,반려동물 동반
녘,1559452716,유아의자
녘,1559452716,주차
블랙랩,245349045,예약
블랙랩,245349045,무선 인터넷
블랙랩,245349045,반려동물 동반
다이닝 플레이스,1395477093,예약
다이닝 플레이스,1395477093,무선 인터넷
다이닝 플레이스,1395477093,주차
